title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
开关电源工程师,北京,电气设计工程师,本科,3-5年,"[""\u7535\u8def\u8bbe\u8ba1"", ""\u793a\u6ce2\u5668"", ""\u4fe1\u53f7\u53d1\u751f\u5668"", ""Altium Designer"", ""Verilog"", """"]","[15000, 25000]",0薪,"[""\u514d\u8d39\u73ed\u8f66\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5168\u52e4\u5956\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e74\u7ec8\u5956\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u4f01\u4e1a\u5e74\u91d1\uff0c\u9910\u8865\uff0c\u80a1\u7968\u671f\u6743""]",控制工程师,周先生控制工程师,0,华创微电子,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20170412/7914d3c50d10368af3734c05787f7d8a167cb07afb8123788f1ba28578e72134.jpg?x-oss-process=image/resize,w_100,limit_0",其他行业,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/70d87e345914d2891XRz0ti9F1dX.html?lid=5enNtL9lp6a.search.228&securityId=r8pQwGlWh8QHG-71dQ6vSelR2dFFtmD-Qb87Gr967Zodv2qluTmAI1A8lAcKU2YqfmQASl4ObN2d4g5KiSRWHFBWsFYs3bn7q9SQWANjgWtXl31R&sessionId=,https://www.zhipin.com/gongsi/da5469bd1e136ffe1nx73d64EFY~.html,大兴区
智能穿戴工程师,武汉,电气设计工程师,本科,5-10年,"[""\u667a\u80fd\u786c\u4ef6/\u53ef\u7a7f\u6234\u8bbe\u5907"", ""\u786c\u4ef6\u5f00\u53d1\u7ecf\u9a8c""]","[10000, 15000]",0薪,"[""\u56e2\u5efa\u805a\u9910\uff0c\u5e74\u7ec8\u5956\uff0c\u610f\u5916\u9669\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5305\u5403\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u4e94\u9669\u4e00\u91d1""]",HRM,杨先生HRM,0,易睿德,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",智能硬件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/f570f744f3dc51e51XB73t27ElpW.html?lid=5enNtL9lp6a.search.229&securityId=phov3OBZA1dAa-y1piPBPeEfLMBxh9xDNd6qRjsTNSgYCUBS5Wb-tiPH_FmvvmFm6KIe2kurhO5YpCDgeCwgUgDZd0lSODClH66Rf6fGYYUi1thI_Co~&sessionId=,https://www.zhipin.com/gongsi/da5469bd1e136ffe1nx73d64EFY~.html,江夏区
BIM机电工程师,广州,电气设计工程师,大专,3-5年,"[""\u516c\u5171\u5efa\u7b51""]","[6000, 11000]",0薪,"[""\u56e2\u5efa\u805a\u9910\uff0c\u4fdd\u5e95\u5de5\u8d44""]",人事,周女士人事,0,卓力创消防工程,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",工程施工,未融资,"[20, 99]",https://www.zhipin.com/job_detail/2af86f5b63a9ffd11n1_09-1FFtW.html?lid=5enNtL9lp6a.search.230&securityId=9nGcuU43XH3Ko-e10EX41CcBEwTs-fEvuprIAtviAeUiCPXMcYD1FuPJGYkeKcJfjkYFAAiLAKyb438XOMXFlS6OD-bugZl6OpuU425tV6xHSZdV2Ms~&sessionId=,https://www.zhipin.com/gongsi/da5469bd1e136ffe1nx73d64EFY~.html,海珠区
自控项目工程师,惠州,电气设计工程师,大专,3-5年,"[""PLC\u5de5\u7a0b\u5e08"", ""\u7535\u63a7\u5de5\u7a0b\u5e08""]","[8000, 13000]",0薪,"[""\u4f4f\u623f\u8865\u8d34\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u9910\u8865\uff0c\u5e74\u7ec8\u5956\uff0c\u80a1\u7968\u671f\u6743\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5458\u5de5\u65c5\u6e38""]",人事专员,杨女士人事专员,0,建磊科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20200813/fccd0476287050155c097ec3f8453d2f6e638c963044ecf11d6043ac8790b155.png?x-oss-process=image/resize,w_100,limit_0",仪器仪表/工业自动化,A轮,"[20, 99]",https://www.zhipin.com/job_detail/90cf3ee8c831a1591nJy3925EFRX.html?lid=5enNtL9lp6a.search.231&securityId=kBGl8FAmpIvUD-G10WcM0c8yFtmAi06ESzdzt5rCCZQiKkIydEuBbEx52m0ZIcpdQ_I268PCU3QEmMhtVtNLXRenKy_7I93dWaPKxQPbChOqg71YUZY~&sessionId=,https://www.zhipin.com/gongsi/da5469bd1e136ffe1nx73d64EFY~.html,惠城区
质检工程师,广州,电气设计工程师,本科,1-3年,"[""\u82f1\u8bed\u56db\u7ea7"", ""\u751f\u4ea7\u8d28\u91cf\u7ba1\u7406"", ""\u82f1\u6587\u6d41\u5229""]","[9000, 12000]",13薪,"[""\u5b9a\u671f\u4f53\u68c0\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5e74\u7ec8\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e74\u7ec8\u53cc\u85aa\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5305\u5403\uff0c\u5e26\u85aa\u5e74\u5047""]",人事专员,陈女士人事专员,0,SEW传动广州,"https://img.bosszhipin.com/beijin/upload/com/logo/20190829/552c8f02a4ab75954532f9ea013a295bc7830b20ac26bca4c39ac15f44a50703.jpg?x-oss-process=image/resize,w_100,limit_0",机械设备/机电/重工,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/198ea8db35da61121XZ52NS5E1RT.html?lid=5enNtL9lp6a.search.232&securityId=-meJS4JmsnXmG-Z1Ryd18i8vpyLbFifP7OjlGoGEY7vo1mQogPIsMjNFmfXEaigDtj7KR9ICS5v6itSUQYRxPUTGJ8nXMFr3dPZHsAV4c2NyOI12vA~~&sessionId=,https://www.zhipin.com/gongsi/da5469bd1e136ffe1nx73d64EFY~.html,黄埔区
plc工程师,苏州,电气设计工程师,本科,3-5年,"[""PLC\u5de5\u7a0b\u5e08""]","[12000, 20000]",0薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u9910\u8865\uff0c\u5e74\u7ec8\u5956\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u8282\u65e5\u798f\u5229\uff0c\u901a\u8baf\u8865\u8d34""]",HR,周女士HR,0,金蚂蚁国创,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180104/9d4546a3f4851f8e494517c54abe3944679bf3987faf3d10d5f65151d9c736af.jpg?x-oss-process=image/resize,w_100,limit_0",汽车生产,已上市,"[100, 499]",https://www.zhipin.com/job_detail/eea2f3d76362366e1Xx-3N2_E1pT.html?lid=5enNtL9lp6a.search.233&securityId=u19g0I50JukKC-e1az6_wIIWrqC1KZyQLovdUFn_fo3yHerdpvg-Z0lxP-_yfCQTe6ZhHcVplEW9o6n-5dqSzuyzv6ORfyAPIFpLsoJEmNgs2RumtWw~&sessionId=,https://www.zhipin.com/gongsi/da5469bd1e136ffe1nx73d64EFY~.html,吴中区
结构工程师,武汉,电气设计工程师,本科,3-5年,"[""\u673a\u68b0 \u7ed3\u6784""]","[8000, 12000]",0薪,无,人事主管,刘女士人事主管,0,光谷光联网,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,未融资,"[0, 20]",https://www.zhipin.com/job_detail/95e49bcffb5b374a1XNy09-4GFdQ.html?lid=5enNtL9lp6a.search.234&securityId=riJTqtiad1Q9x-v1aOxDnW3MGX7cJezJPU6SyPaX2ejOr-Wx_5deZLf-RGVZImJ991oTkGeKG7EtdKI3j13Ey0nZYUvRLOAK-gPu6YczBquYU1bs&sessionId=,https://www.zhipin.com/gongsi/da5469bd1e136ffe1nx73d64EFY~.html,江夏区
电器工程师,廊坊,电气设计工程师,本科,经验不限,"[""C\u8bed\u8a00"", ""C++"", ""Verilog"", ""\u5355\u7247\u673a\u5f00\u53d1"", ""FPGA\u5f00\u53d1"", ""PCB\u8bbe\u8ba1"", """", """"]","[11000, 18000]",0薪,无,招聘者,杨先生招聘者,0,德迈康品牌设计,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",其他专业服务,未融资,"[0, 20]",https://www.zhipin.com/job_detail/67f19acfcbb61b3f1XF_2961FlBX.html?lid=5enNtL9lp6a.search.235&securityId=zMlOOji2GPWRC-M1aEyqkk3GzUr1SR72Au3IMCy4LVK-8PJGrX22ul7Bq-OXy7ax3p1DIgbiQEBGcXF_gfl2H4PZ8YIMgrzHS9rC7jEezn376Pa1jciX&sessionId=,https://www.zhipin.com/gongsi/da5469bd1e136ffe1nx73d64EFY~.html,三河市
电源工程师,常德,电气设计工程师,本科,1-3年,"[""PCB\u8bbe\u8ba1"", ""\u7535\u8def\u8bbe\u8ba1"", ""\u7535\u5b50\u5143\u5668\u4ef6\u5de5\u7a0b\u5e08"", ""AD""]","[10000, 15000]",0薪,"[""\u7ed3\u5a5a\u793c\u91d1\uff0c\u6625\u8282\u5e26\u85aa\u5047\uff0c\u8d2d\u4e70\u4e94\u9669\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\uff0c\u5b9a\u671f\u4f53\u68c0""]",人事,蔡女士人事,0,迪文科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180314/1461deebaa32ba7ed3d960afab5ff60c1f92b7fff25c7a2947a7952067951173.jpg?x-oss-process=image/resize,w_100,limit_0",企业服务,不需要融资,"[1000, 9999]",https://www.zhipin.com/job_detail/2ce7ab1ff655a9991XFy3N68FlFT.html?lid=5enNtL9lp6a.search.236&securityId=S9KB4Kvjb0CgV-c1NPpbH5bSHXZWqRMkEcBbbhJ_OxC0KCAi9NF6_f-BdALylBlq4qcsRj-uqeG8S0SbbEdnGIJNd_7tVOPMRwRrF_YXDCr80OeoLVG3ENDHcJs3S0460hRZQEUPC4cFXtrw0UARidQ~&sessionId=,https://www.zhipin.com/gongsi/da5469bd1e136ffe1nx73d64EFY~.html,
高级工程师,天津,电气设计工程师,本科,3-5年,"[""PCB\u8bbe\u8ba1"", ""FPGA\u5f00\u53d1"", ""DSP\u5f00\u53d1"", ""EMC\u8bbe\u8ba1"", ""Layout\u8bbe\u8ba1"", """", """", """"]","[6000, 11000]",24薪,"[""\u9910\u8865\uff0c\u5e74\u7ec8\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5458\u5de5\u65c5\u6e38""]",行政人事专员,史女士行政人事专员,0,omux,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210415/84ef5e85c7d525d783ed8e77be30e764ae2b9809ff63a51cfee834760e28d458_s.jpg?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/5be29ab036346ffb1nd639y-EVNX.html?lid=5enNtL9lp6a.search.237&securityId=07VqkX5qMVk9c-I12jOv-_n5moEl6T2N9Qksn6My1gmo421W32Rp2Y4GdWeyG1V-0pZWINvYk7eKBgGv4Iqle9p8-UGOhPLSG4-O24-kPHN5EqxfwpT_&sessionId=,https://www.zhipin.com/gongsi/da5469bd1e136ffe1nx73d64EFY~.html,南开区
应用软件开发工程师,广州,电气设计工程师,本科,5-10年,"[""C++"", ""Linux"", ""Android"", ""\u89c6\u89c9\u56fe\u50cf\u7b97\u6cd5""]","[15000, 30000]",15薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e74\u7ec8\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e78\u798f\u8ba1\u5212\uff0c\u9910\u8865\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u52a0\u73ed\u8865\u52a9""]",HR,马先生HR,0,碧桂园,"https://img.bosszhipin.com/beijin/upload/com/logo/20200318/fe418cfcd07b043876ed31b39ecb405cacdc5173b04463d91f4b0644d2c45b5d.png?x-oss-process=image/resize,w_100,limit_0",房地产开发,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/7e075aae3b400a441nRz3t26E1FU.html?lid=5enNtL9lp6a.search.238&securityId=pS0M1ycaa4P7R-i1OqPc4yknu3QlctuMJQBO7kGH9Hikr9dzeqKIH5ZOtji04aYEvUK0VxPy0G1F_EjuZ4pWSlkvxj-rDf50FiJJP21pQZLSvACnBA~~&sessionId=,https://www.zhipin.com/gongsi/da5469bd1e136ffe1nx73d64EFY~.html,
汽车电子电器工程师,湖州,电气设计工程师,本科,1-3年,"[""\u4fe1\u606f\u5a31\u4e50\u7cfb\u7edf\u5f00\u53d1"", ""CATIA""]","[12000, 18000]",13薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5168\u52e4\u5956\uff0c\u9910\u8865\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u5e74\u7ec8\u5956\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u8282\u65e5\u798f\u5229""]",HR,徐先生HR,0,吉利长兴,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210605/3fac6b5cb375ec97e8115d7ecf07160a43134b0d8c164985b7f9379bdcb53271.jpg?x-oss-process=image/resize,w_100,limit_0",汽车生产,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/ed070141f70fbe5e1nJ82tW-FlJU.html?lid=5enNtL9lp6a.search.239&securityId=yHLuIf3PE4sgi-j1bH_qoqQrpL67xMFPgWPyL7Nz7c8fvo-hlAprtUdZMP5CGW5smoEJrZN6sZ3lWlcEgj6rRYDP35_usW7_JjvkcYtBUfoPula-3Q~~&sessionId=,https://www.zhipin.com/gongsi/da5469bd1e136ffe1nx73d64EFY~.html,长兴县
售前技术支持工程师,北京,电气设计工程师,本科,1-3年,"[""\u7535\u529b\u4ea7\u54c1"", ""\u80fd\u6e90/\u7535\u529b\u76f8\u5173\u4e13\u4e1a"", ""\u56fd\u7f51\u5ba2\u6237""]","[10000, 15000]",15薪,"[""\u80a1\u7968\u671f\u6743\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u9910\u8865\uff0c\u8282\u65e5\u798f\u5229\uff0c\u610f\u5916\u9669\uff0c\u4e94\u9669\u4e00\u91d1""]",招聘专员,李女士招聘专员,0,映翰通,"https://img.bosszhipin.com/beijin/upload/com/logo/20200305/6a6abbcea519cf2371cacb1dba290aa3ef86977bfa87dfabf74e4b1f2ea32358.png?x-oss-process=image/resize,w_100,limit_0",智能硬件,已上市,"[100, 499]",https://www.zhipin.com/job_detail/3e7e166c71b041881XN_2t-7GVdT.html?lid=5enNtL9lp6a.search.240&securityId=uDkZjIxMzNeR_-D15ShJxKW98SJud_gwPNgz4QwbrGi6bZu9J_cO9ljG_8gp0yJoQFq6p28EhCiMaKwJfbAlAScL3MgOOLbnS8fVjc5zOzEU8-wD&sessionId=,https://www.zhipin.com/gongsi/da5469bd1e136ffe1nx73d64EFY~.html,朝阳区
嵌入式硬件工程师,北京,电气设计工程师,本科,3-5年,"[""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", ""\u7535\u6c14\u7535\u6c14/\u81ea\u52a8\u5316\u76f8\u5173\u4e13\u4e1a"", """"]","[18000, 28000]",0薪,无,招聘者,刘女士招聘者,0,中船海神,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210601/084237564a983a7964630249668b9cce09a496fd6edeb496e8ed4feb24f599c6.jpg?x-oss-process=image/resize,w_100,limit_0",医疗设备/器械,未融资,"[100, 499]",https://www.zhipin.com/job_detail/dfd26dd62deae5511XF-2N69EFdX.html?lid=5eozgLDpCvT.search.241&securityId=DgE6VANRkghHy-O12Rcgmt5VVfkx5scoQru3i7uF11y2f8Wx9u8nDySpW_EI5pX8wbZWJQmpxeYIJGJgVDU3PQG7Gij6giz15QP_6t3cDaOXIMuiIIs~&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,石景山区
售前技术支持工程师,济南,电气设计工程师,本科,1-3年,"[""\u7cfb\u7edf\u96c6\u6210"", ""\u8ba1\u7b97\u673a/\u901a\u4fe1\u76f8\u5173\u4e13\u4e1a"", ""\u552e\u524d\u6280\u672f\u652f\u6301\u7ecf\u9a8c"", """"]","[5000, 10000]",0薪,"[""\u901a\u8baf\u8865\u8d34\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u9910\u8865\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5458\u5de5\u65c5\u6e38""]",招聘HR,王女士招聘HR,0,济南英华,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230211/7bf6f160950405e99be17c36538a4fffe919d568cd74570b50830031e2f4875a9b1dda82eeb76f84.jpg?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,未融资,"[20, 99]",https://www.zhipin.com/job_detail/ba3c250ea3fda9901XN829q6FlBX.html?lid=5eozgLDpCvT.search.242&securityId=MNudEEl2utEZi-01E0ExCl9HykFUSIOqr-I3J9XyuVylIoob0Zfz6Lpthr5g6z1lmG19PJFzk6BxMpA-5rs1eSSMqEaYZpbJ3t3Z0GdvOWHYHPpBl2g~&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,历下区
技术工程师（配电箱）,太原,电气设计工程师,大专,3-5年,"[""\u4ea7\u54c1\u8bbe\u8ba1\u4e0e\u4f18\u5316"", ""\u6210\u5957\u7535\u529b\u8bbe\u5907\u9009\u6750"", ""\u6280\u672f\u4ea4\u5e95""]","[7000, 12000]",0薪,"[""\u5305\u5403\uff0c\u4f4f\u5bbf""]",人资经理,冯女士人资经理,0,国网合盛,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",原材料及加工/模具,未融资,"[20, 99]",https://www.zhipin.com/job_detail/f6940d446a49a36b1Xdy3N28EFpW.html?lid=5eozgLDpCvT.search.243&securityId=2m-lT9dqd36Xv-71FioZsEEPwY8lXn43upEs0itch9XQK2wrOQdap1GgT_qrX3GEgTrRLnMXM4gLrStRitfDEYOapXS1JbxvO1aBN1UyyUtHZLRlu48~&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,万柏林区
电力电子研发工程师,东莞,电气设计工程师,本科,5-10年,"[""\u7535\u6c60/\u7535\u6e90\u7c7b\u4ea7\u54c1"", ""\u6c7d\u8f66\u786c\u4ef6\u4ea7\u54c1"", ""\u786c\u4ef6\u5f00\u53d1\u7ecf\u9a8c"", """", """"]","[30000, 60000]",15薪,"[""\u5458\u5de5\u65c5\u6e38\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e74\u7ec8\u5956\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669""]",硬件工程师,马先生硬件工程师,0,西安华为,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180315/bd89a07c42e66e6ad270e3a5317c2b5ffaa3a410030cb71b0566e9dd7d5ab56c.jpg?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,未融资,"[0, 10000]",https://www.zhipin.com/job_detail/afb609ef677e1e4e1Xx42t64FFFX.html?lid=5eozgLDpCvT.search.244&securityId=85gVYWb1jSFwY-I13nWo9crUPv4o05kpmY1nFFIp3T802z0Ep4p7GFjx0q_c_2V__yup57bIRE3VU2sBDqiInyDS0iY0T2B0bnjgJDWgG7a_EeMo&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,
线束原理工程师,上海,电气设计工程师,本科,经验不限,"[""\u7ebf\u675f\u539f\u7406\u8bbe\u8ba1""]","[15000, 25000]",15薪,"[""\u80a1\u7968\u671f\u6743\uff0c\u5e74\u7ec8\u5956\uff0c\u8fd0\u52a8\u4f11\u95f2\u8bbe\u5907\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5305\u5403\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u514d\u8d39\u4f4f\u5bbf\uff0c\u751f\u65e5\u798f\u5229\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5305\u4f4f\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229\uff0c\u9ad8\u65b0\u843d\u6237\u653f\u7b56\uff0c\u9910\u8865""]",招聘者,王先生招聘者,0,易咖智车,"https://img.bosszhipin.com/beijin/upload/com/logo/20211015/7b5b554d84f9729c6ada730dc5fa050c72d207e8eb18f75fa314ce2ebaf23388424eee6057e178f7.jpg?x-oss-process=image/resize,w_100,limit_0",智能硬件,A轮,"[100, 499]",https://www.zhipin.com/job_detail/70c0fdf94f591def1XZ63d61EFdQ.html?lid=5eozgLDpCvT.search.245&securityId=PBKlUbLV1RnnN-w1C81DBD4SKn420zGLoeSWfZ5yp9j26AkapMWF_-OIkhO9v5qyi3CVZN_moo39z77cWshpebiUvi60vkWkhZ8e52SkGhMn4_L7hvM~&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,嘉定区
