title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
软件开发工程师,上海,电气设计工程师,本科,1年以内,"[""\u673a\u68b0\u8bbe\u8ba1\u5236\u9020\u76f8\u5173\u4e13\u4e1a"", ""\u7535\u6c14\u7535\u6c14/\u81ea\u52a8\u5316\u76f8\u5173\u4e13\u4e1a"", """", """", """", """", """", """"]","[9000, 12000]",0薪,"[""\u8bf7\u5047\u81ea\u7531\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e74\u7ec8\u5956\uff0c\u9910\u8865\uff0c\u4e0d\u6253\u5361\uff0c\u4e0d\u5199\u62a5\u544a\uff0c\u80a1\u7968\u671f\u6743\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u610f\u5916\u9669\uff0c\u5305\u5403\uff0c\u4f53\u68c0\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5496\u5561\u81ea\u7531\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u5e95\u85aa\u52a0\u63d0\u6210""]",HR,彭女士HR,0,安沛动力,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20171117/fc081dcaddcad47d8f897829035c2eb752b21dfd31cc3ae2585bfc7f99cfd285.jpg?x-oss-process=image/resize,w_100,limit_0",汽车生产,A轮,"[20, 99]",https://www.zhipin.com/job_detail/2d40c7978014e0b11Hx43ty6E1Y~.html?lid=5eozgLDpCvT.search.246&securityId=43JJ1ClhCsmZD-S19Omrem8IxgWr-oGw7pqhExrs1XUlTjtHqp_TwwJgRviLJtbxuoJABSKD8dMs9bfADEIB4E6J1bTqkzvtiUKtp-J0b54YRnxf&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,闵行区
无人船艇结构工程师,广州,电气设计工程师,本科,3-5年,"[""\u673a\u68b0\u3001\u7535\u5b50""]","[12000, 20000]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u9910\u8865\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u901a\u8baf\u8865\u8d34""]",HR总监,苏女士HR总监,0,海兰信,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20221009/7bf6f160950405e980e3f4f0bfcf0d2387c01ae29997f7a22088e1a24a32397be320476f0b0cf95f.jpg?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,已上市,"[500, 999]",https://www.zhipin.com/job_detail/dd7e9eca104278ca1Xxy2dq5GVFT.html?lid=5eozgLDpCvT.search.247&securityId=FyUmXYv1LpoAR-G183zu1bSquWd49eeZfhIC4coDlLwb4WDll5ftlTVthA7LI7DV_s4v35GQ4cwORbkHTHspx53Vja4P-ivRRimTNnh2Y1sN7Qjy&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,黄埔区
测试开发工程师,北京,电气设计工程师,本科,5-10年,"[""\u529f\u80fd\u6d4b\u8bd5"", ""\u6027\u80fd\u6d4b\u8bd5"", ""\u81ea\u52a8\u5316\u6d4b\u8bd5"", ""Java"", ""Python"", ""Jira"", """", """", """", """"]","[25000, 45000]",15薪,"[""\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u751f\u65e5\u798f\u5229\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u514d\u8d39\u5de5\u88c5\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u6709\u65e0\u7ebf\u7f51\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5e74\u7ec8\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u80a1\u7968\u671f\u6743""]",测试工程师,刘女士测试工程师,0,集度,"https://img.bosszhipin.com/beijin/upload/com/logo/20230203/7b5b554d84f9729c3138e0d6749796e5e16ae944508ce4b9dc013d4efdd06237a18afab5a57809fb.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,A轮,"[1000, 9999]",https://www.zhipin.com/job_detail/28e4af104e04fa601XJy29i-ElJR.html?lid=5eozgLDpCvT.search.248&securityId=CZnhxLMsNGBMq-S1Yf_lRbs5YlXwwqE3Yx-LwmMYjobeCH3vG7pRKHjUNqNzsaIDAdRi4akArmYVoGGLWCT_r830t5f6GTqSwnzHrxtaqV2qEU6yeFU~&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,朝阳区
控制算法工程师（应用软件工程师）,广州,电气设计工程师,本科,1-3年,"[""C/C++"", ""MATLAB"", ""\u667a\u80fd\u9a7e\u9a76"", ""\u7535\u673a\u63a7\u5236"", ""simulink/stateflow"", """"]","[15000, 30000]",13薪,无,行政财务专员,林女士行政财务专员,0,广东舆芯半导体科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230221/7bf6f160950405e94d0c2dd1a4cd02fe6c1e65de0ea3c9ab697a1fd901863f051bbfe11130575d8e.jpg?x-oss-process=image/resize,w_100,limit_0",电子/半导体/集成电路,未融资,"[20, 99]",https://www.zhipin.com/job_detail/eda5bacf885edbe61XJy3tm9FVNX.html?lid=5eozgLDpCvT.search.249&securityId=Er-xnYYXiavxc-L1FI8Nd4Q2NlAHKdkEC4nv-cVBUq97Da_lEpb__p0ZKnVtWybpmlF9cv9vuous-lh95jwiPOaF-1JpNxkdTu6B2pPMnjJLgpDRwos~&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,黄埔区
电能质量分析仪研发工程师,广州,电气设计工程师,本科,3-5年,"[""C++"", ""Linux""]","[11000, 20000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229\uff0c\u9910\u8865""]",HR,王女士HR,0,高谱技术,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200730/7dcdf90cff976408dc54c06c89f85655d1d57b1b217776e11607bf93429f552d_s.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[100, 499]",https://www.zhipin.com/job_detail/abe3dba9e71cede81XB_09-0ElZQ.html?lid=5eozgLDpCvT.search.250&securityId=1yUJ1pC8vCNCW-51xpb2Hjb9gE2GmDV_-_Cdn_vRKzV_vk9EUZJtBxIX6k4cZuNqvkXCmjp5gTjctKNYXM6QCXJNB5eK4_vMYeoRk4qXIqv9ZFk9aA~~&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,黄埔区
电子工程师,珠海,电气设计工程师,大专,5-10年,"[""PCB\u8bbe\u8ba1"", ""\u7535\u8def\u8bbe\u8ba1"", ""\u5355\u7247\u673a\u5f00\u53d1""]","[7000, 12000]",0薪,"[""\u7ee9\u6548\u5956\u91d1\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u9910\u8865\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e74\u7ec8\u5956\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5305\u5403\uff0c\u5de5\u9f84\u5956\uff0c\u80a1\u7968\u671f\u6743\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229\uff0c\u514d\u8d39\u5de5\u88c5\uff0c\u5168\u52e4\u5956\uff0c\u4ea4\u901a\u8865\u52a9""]",人事行政经理,赵女士人事行政经理,0,吉世鑫,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190308/3ce8d276ac2f996fd0b75cf763de80e664f4a59d1debd145b72f131613c343f0.jpg?x-oss-process=image/resize,w_100,limit_0",仪器仪表/工业自动化,未融资,"[20, 99]",https://www.zhipin.com/job_detail/c83f75d44b6d67261XN709u_FFNU.html?lid=5eozgLDpCvT.search.251&securityId=rgcJGfAxUNfgc-Z1pD0QIjkUdrFZVN_t2pTO52Xlm5g_xEajq0nIkFIXvG8YUP9-aWpt3Vzjw98zSXcmpk6AqlhH71V_sZTQUZaNtanhQ_NXA5kW4w~~&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,斗门区
储能工程师,芜湖,电气设计工程师,大专,3-5年,"[""\u80fd\u6e90\u4fe1\u606f\u5316\u9879\u76ee"", ""\u80fd\u6e90/\u7535\u529b\u76f8\u5173\u4e13\u4e1a"", ""\u552e\u524d\u6280\u672f\u652f\u6301\u7ecf\u9a8c""]","[12000, 18000]",0薪,"[""\u5b66\u5386\u8865\u8d34\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u5305\u5403""]",招聘主管,陶女士招聘主管,0,佑赛科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190222/9afcd04984c452d2e7329d2215bcd2be074faaa8494f6ef69bc48f03554ed66e_s.jpg?x-oss-process=image/resize,w_100,limit_0",仪器仪表/工业自动化,未融资,"[20, 99]",https://www.zhipin.com/job_detail/a75b2bcec0f217911XJy2t2_GFNU.html?lid=5eozgLDpCvT.search.252&securityId=BWLQ8DzV9nWy5-N1yBSbx9GudFoaX-I5JBBJmz8zgoVdhHWKD4jUw7RdWeaYPAk9f2e7BTwPHXPFHdcpQS3DDQh_wwoT4Bkung9S4muwJsH2s70lgA~~&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,鸠江区
软件工程师,深圳,电气设计工程师,本科,1-3年,"[""C++"", ""QT"", ""\u89c6\u89c9\u56fe\u50cf\u7b97\u6cd5"", ""\u81ea\u52a8\u5316"", ""\u591a\u7ebf\u7a0b"", ""\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", """", """"]","[10000, 15000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8282\u65e5\u798f\u5229""]",HR,罗女士HR,0,海德盟数控,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230129/7bf6f160950405e9a3860e4f48daafa329978a598ced0bc52dad1a5ffa64dd7eb5769959ee690f38.jpg?x-oss-process=image/resize,w_100,limit_0",仪器仪表/工业自动化,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/1ae9c34879eb835033Fy2dq_EFY~.html?lid=5eozgLDpCvT.search.253&securityId=EHVuzgWQDLD9N-h1ulRmtQg45ves_j0y8Ep8sjoBFb7Mnk-qmDshk0VLXg8dY3TKOfLSVaV7FlPaiBT7LZ569AFEuh0Syia7qxoQmjoB786IiOyl&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,宝安区
软件工程师,中山,电气设计工程师,本科,3-5年,"[""C/C++"", ""MCU\u786c\u4ef6"", ""Simulink""]","[9000, 12000]",13薪,"[""\u5b9a\u671f\u4f53\u68c0\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u9910\u8865""]",招聘专员,曾女士招聘专员,0,TCL空调,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20160523/ccd0c2efa3d1a759a8ddbeb4fe5316cfa913d92db28697eac97819731866a743.jpg?x-oss-process=image/resize,w_100,limit_0",其他行业,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/65e4e5792357f5061XR82ty0GVJQ.html?lid=5eozgLDpCvT.search.254&securityId=9Ar1dLGNr7EVX-d1K7R3GUiJTr0S7n-UE1TC029hTe9uO7wqbzfg86DRPAxjrE2uGQ7MsCLae3iqvFGJP6Cp4RiJEDri-P2SM5pLQB-HgGq-08lK&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,
bim工程师,青岛,电气设计工程师,大专,1-3年,"[""\u53ef\u89c6\u5316"", ""\u6838\u5fc3\u5efa\u6a21"", ""Revit"", ""BIM\u5b9e\u64cd\u7ecf\u9a8c""]","[6000, 11000]",0薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5458\u5de5\u65c5\u6e38""]",部门经理,王先生部门经理,0,魔方BIM,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",工程施工,未融资,"[20, 99]",https://www.zhipin.com/job_detail/98f5a4be169c86e31XJ43dm_FFNU.html?lid=5eozgLDpCvT.search.255&securityId=P0WnCkxMxBLA--o1LXgChLW-OSXUpWweSS9CRLwj7FGzEo8ETNL4aOWaTDuAS2DSa-T3zlnsoLm1lwpI2f_di9Wdigs8YUONxySjQ4oHCX-NNcgqJA~~&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,黄岛区
硬件工程师,苏州,电气设计工程师,本科,经验不限,"[""\u667a\u80fd\u786c\u4ef6/\u53ef\u7a7f\u6234\u8bbe\u5907""]","[12000, 18000]",13薪,"[""\u5b9a\u671f\u4f53\u68c0\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u9910\u8865\uff0c\u5e74\u7ec8\u5956\uff0c\u4e94\u9669\u4e00\u91d1""]",HR,汪女士HR,0,通桥医疗科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20220218/7b5b554d84f9729c76ef8609dfa7e029abe6959c6853ff6be10a1d80ac8fb76f4f19081a8757ef6f.png?x-oss-process=image/resize,w_100,limit_0",医疗设备/器械,已上市,"[100, 499]",https://www.zhipin.com/job_detail/05ce12b62fa9fe271XFy3tS9EFpW.html?lid=5eozgLDpCvT.search.256&securityId=-eq1yhNgUFVVQ-h1CLy-dtWtGYPDqjPDzG8oAZHMrzlrOzGdSk19ra6uJu8qkiSpfwH3EZ4LMTVHNZxE62WYdARmm1gg5eKwJYc2v8aVAv5MA3GdUsLd&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,虎丘区
弱电工程师,青岛,电气设计工程师,本科,3-5年,"[""\u5f31\u7535\u5de5\u7a0b\u5e08"", ""\u5efa\u7b51\u65bd\u5de5\u73b0\u573a\u7ba1\u7406"", ""\u5de5\u7a0b\u8d44\u6599\u5458"", ""CAD"", """"]","[4000, 7000]",0薪,无,人事经理,曲先生人事经理,0,拓锐科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",工程施工,未融资,"[20, 99]",https://www.zhipin.com/job_detail/9d381120f14c9e5533R73ti7EFY~.html?lid=5eozgLDpCvT.search.257&securityId=UUwBJ5e0hdXVG-h1brTvOWoxHEyW2g9CissTUab4u34iolQB-k6EZ0Hn3g1EjpjmzX67jdgJ7lHc2ij9J4ecAe-crmbFaViRELV6on2-Y_OxgTnWnA~~&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,崂山区
电子工程师,苏州,电气设计工程师,本科,1-3年,"[""PCB\u8bbe\u8ba1"", ""\u7535\u5b50\u5143\u5668\u4ef6\u5de5\u7a0b\u5e08"", ""Altium Designer""]","[6000, 11000]",0薪,"[""\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u9910\u8865\uff0c\u5458\u5de5\u65c5\u6e38""]",财务经理,梁先生财务经理,0,苏州海泰斯,"https://img.bosszhipin.com/beijin/upload/com/logo/20210922/7b5b554d84f9729c93acee2f484c413f7ea4679b230521c98cb9ec4a8f64eae55e3c23e4633b8547.png?x-oss-process=image/resize,w_100,limit_0",电子/半导体/集成电路,未融资,"[20, 99]",https://www.zhipin.com/job_detail/18bd7c562c36c4971XR_39q-F1JX.html?lid=5eozgLDpCvT.search.258&securityId=FOPlb16Dzcpnq--1W-KAVpOemwMTomv72fkNoNAIxGSh13KlusjhHdvNxOvwgV6_-uMdBkJcYe-n3x5SQY8S1KH2xaelIMv85fb5mbh3RHacii-Yo8DQT-_PN-xszxgGQLiS8pmi4urhqHvMM3Tk7s-O&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,吴江区
DSP&FPGA工程师,天津,电气设计工程师,硕士,1-3年,"[""DSP\u5f00\u53d1"", ""\u7535\u8def\u8bbe\u8ba1"", ""\u5355\u7247\u673a\u5f00\u53d1"", ""\u9a71\u52a8\u5f00\u53d1"", """", """", """", """"]","[11000, 16000]",0薪,"[""\u5168\u52e4\u5956\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u5305\u5403\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u52a0\u73ed\u8865\u52a9""]",招聘者,滑女士招聘者,0,航天安通,"https://img.bosszhipin.com/beijin/upload/com/logo/20191212/3f7a27e400900a626ac2b9cdcfd3a25136c975adef2960d8d42e1e3b5a24019d.jpg?x-oss-process=image/resize,w_100,limit_0",计算机硬件,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/71e63021fd6795f81nN43966FVRX.html?lid=5eozgLDpCvT.search.259&securityId=ogZHEUBZUmyMy-L1hLh02EdwFAmD_rfpTYAKE4WBjv1Vd69R0DJQfWP8AcH3lyunwYRIuVuqmHT3vaXIHm2-poDsUX_8lomiuXzbuXz1ttJTDDKqyg~~&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,北辰区
项管工程师,珠海,电气设计工程师,大专,1-3年,"[""\u4e8c\u7ea7\u5efa\u9020\u5e08"", ""\u667a\u80fd\u5efa\u7b51"", ""\u5546\u4e1a\u5730\u4ea7"", ""\u4f4f\u5b85\u5730\u4ea7"", ""\u4e00\u7ea7\u5efa\u9020\u5e08""]","[7000, 8000]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5458\u5de5\u65c5\u6e38""]",行政财务主管,黎女士行政财务主管,0,广东宏义,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190922/ff0a77d38a2f42bb3a02fa39168853de030dbf84a75d86079f141863540ba661_s.jpg?x-oss-process=image/resize,w_100,limit_0",工程施工,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/17ce92e78ca9b2611XV63Ni7GVdT.html?lid=5eozgLDpCvT.search.260&securityId=Qd-efrvlQvRtG-A1s-H8VSsKCoZ0djzoEFoqw-T0DKiQM9NYlSHxlIx_FZcFw4XxKZ9uOO-n4dBB8MO0VzBSDARn0rA6tXsjvx-JhXnQFn85Zxyr9g~~&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,香洲区
机器人控制算法工程师,西安,电气设计工程师,硕士,3-5年,"[""\u5d4c\u5165\u5f0f\u6280\u672f"", ""\u8fd0\u52a8\u63a7\u5236\u7b97\u6cd5""]","[20000, 40000]",13薪,"[""\u52a0\u73ed\u8865\u52a9\uff0c\u5168\u52e4\u5956\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u9910\u8865\uff0c\u9ad8\u6e29\u5047\u671f\uff0c\u5e74\u7ec8\u5956\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",招聘者,惠女士招聘者,0,知象光电科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220808/7bf6f160950405e93d23191b2524125f51e98c86c45f52282c1636408b07071035c0933ed8ff8cac.jpg?x-oss-process=image/resize,w_100,limit_0",智能硬件,C轮,"[100, 499]",https://www.zhipin.com/job_detail/aa551707ff841d741nx80t65F1RT.html?lid=5eozgLDpCvT.search.261&securityId=pU58mJkgFfGLm-p1WuUUcHeXjNMm-Fg0aKP8EHdEzJYeVOClHCnZqD9o-yKKIYpKLtWb_8GOldssEIG1CrXxUgtmMRdVQhbY8RMJtVEcXqgafV63Im-gHFwvwEfuR5yPbn6n8wRKej8BI-vVmwP46Q~~&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,雁塔区
电池储能检测认证工程师,南京,电气设计工程师,本科,1-3年,"[""\u4f01\u4e1a\u5185\u90e8\u5c97\u4f4d"", ""CCC/3C\u8ba4\u8bc1"", ""CQC\u8ba4\u8bc1"", ""\u5185\u5ba1\u5458\u8d44\u683c\u8bc1"", """"]","[10000, 15000]",0薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4e94\u9669\u4e00\u91d1""]",人资,于女士人资,0,北京创拓国际标准...,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",电力/热力/燃气/水利,未融资,"[100, 499]",https://www.zhipin.com/job_detail/0bf888c534d1cbed1XN52N20GFZX.html?lid=5eozgLDpCvT.search.262&securityId=irqJ0gdrwxzzy-11Y2Slq7Alc2-CUnuqr3ExqwHhkgRX-K44FzwNWzO55HN8Cht01irQGYZU1-4Sx9C95Xh1ljBafHsUJxemSdhKm27HS_WuQHML_C7M&sessionId=,https://www.zhipin.com/gongsi/b918d113d7a2a7e11nZ439-6F1I~.html,江宁区
